outlet,author,rating,text,date_posted,date_posted_normalized,review_id
Anytime Fitness Geylang Bahru,Kenny Chia,5,Well maintained and clean gym with friendly staff.,2 years ago,November 2023,ChdDSUhNMG9nS0VJQ0FnSURKbmVHUWpRRRAB
Anytime Fitness Geylang Bahru,Haresh Kumar,5,The equipment there are very good and the staff are very friendly there.,2 years ago,November 2023,ChdDSUhNMG9nS0VJQ0FnSUNaMHJxeG1nRRAB
Anytime Fitness Geylang Bahru,ilyas shakeil,5,Ilhanz (the staff) was very welcoming,a year ago,November 2024,ChdDSUhNMG9nS0VJQ0FnSUM3bUtQRjNBRRAB
Anytime Fitness Geylang Bahru,Al Fernandez,5,Good vibes here. Comfortable place to work out in,a year ago,November 2024,ChZDSUhNMG9nS0VJQ0FnSUQxaEliMVRnEAE
Anytime Fitness Geylang Bahru,SHOBHANA THIYAGARAJAN,5,Awesome service helpful 👍 NAYLI …,8 months ago,March 2025,ChdDSUhNMG9nS0VJQ0FnTURnc2FhTnJBRRAB
Anytime Fitness Geylang Bahru,Rudy Kurniawan,4,Just registered here! Good hospitality,a year ago,November 2024,ChZDSUhNMG9nS0VJQ0FnSURMLTktd1hBEAE
Anytime Fitness Geylang Bahru,Nazrul Haique,5,"Nice,clean Gym and great staff",a year ago,November 2024,ChZDSUhNMG9nS0VJQ0FnSUMxb3RfSWNBEAE
Anytime Fitness Geylang Bahru,Suria Sulaiman,5,Cozy and pleasant gym centre.,5 months ago,June 2025,ChZDSUhNMG9nS0VKS2Z4OGFVdXN2RWNREAE
Anytime Fitness Geylang Bahru,Danial Robert,5,Hanz it’s so polite best staff there,a year ago,November 2024,ChZDSUhNMG9nS0VJQ0FnSUNkcEpmSlJnEAE
Anytime Fitness Geylang Bahru,Raj Kumar,5,"Well-equipped and clean gym, with very helpful facilitators!",2 years ago,November 2023,ChZDSUhNMG9nS0VJQ0FnSURKNW9xZFR3EAE
