outlet,author,rating,text,date_posted,date_posted_normalized,review_id
Anytime Fitness Jurong Summit,Alexian Lee,5,"This is one solid gym. It's packed with free weights and machines while being spacious. Never had issues navigating awkwardly.

Quite unlike other gyms which are saturated with cardio machines, this one's a real gangster with what I think is the right mix. No wonder almost everyone here is toned.

Also heard from the staff that the gym would be bringing in new equipment, which is exciting. Shows that it's actively improving.

Never expected that a gym could be so clean too. I have a sensitive nose, and couldn't pick up the usual odd gym-ish scent throughout my time working out.

Gym staff is chill yet professional too. Juenie was the one who helped explain processes and gave the gym tour to me.",a year ago,November 2024,ChZDSUhNMG9nS0VJQ0FnSUNiMG8tRE53EAE
Anytime Fitness Jurong Summit,Lin Xing,5,"Have to give a 5 star to this gym.
The gym location is convenient. The staff is professional and willing to give advice.
Am visiting gym everyday, the place is always clean, the weights are always nicely sorted.
The gym is very spacious to allow you to do any form of warm up and stretch.",a year ago,November 2024,ChZDSUhNMG9nS0VJQ0FnSUQxcWNfZk9REAE
Anytime Fitness Jurong Summit,Mathan Hari,5,I work at Westgate and I come to your branch 2 times a week. The gym is very beautiful. So many things can be trained in your gym. I like it a lot.. one of the best in Singapore.,a year ago,November 2024,ChdDSUhNMG9nS0VJQ0FnSURYOGZPRnJnRRAB
Anytime Fitness Jurong Summit,Benedict Tan,5,"Excellent gym, can see why it has so many good reviews on Google. Well maintained equipment and facilities. Gym staff are also very approachable and respectable.",a year ago,November 2024,ChZDSUhNMG9nS0VJQ0FnSURYcWJ5Wkl3EAE
Anytime Fitness Jurong Summit,Ocelot,5,"One of the best gyms I've been too period. Each and every one of their staff are very polite and helpful. The environment is very cozy and the equipment is well maintained and works well.

Definitely recommend this particular branch over the others.",a year ago,November 2024,ChdDSUhNMG9nS0VJQ0FnSUQ5NTh5MmlnRRAB
Anytime Fitness Jurong Summit,Ashton Heng,5,"The gym is very clean and convenient (5 minutes walk from Jurong East MRT),  the equipments are also new and good. However, it may get crowded at times so it is better to go at off peak times.

One suggestion is that the gym lighting is too bright at times, and it would be better if the ambience was darker, or if the lights were of a different colour.",a year ago,November 2024,ChdDSUhNMG9nS0VJQ0FnSUNIcTZuZDF3RRAB
Anytime Fitness Jurong Summit,Samantha Rosado,5,nice gym for leg day!! I like how there’s a lot of space and staff is kind!,4 months ago,July 2025,Ci9DQUlRQUNvZENodHljRjlvT2paVlNUQjBXRE5pVUU1eU4zbElORFUyWjE5RVlsRRAB
Anytime Fitness Jurong Summit,Jia Hui Lim,5,"This gym has been nothing short of amazing!
When you enter the gym, you'll be greeted by polite and amicable staff.
Plenty of cardio and strength training equipment available, including an open area for you to do warm-ups or your own exercises. Classes are conducted at the open area.
I love how they have equipment not commonly found in other outlets, such as Glute Coaster, Total Glutes (great for ladies), T-bar row machine, Ski machine and more!
The equipment and facilities are well-maintained. It'll be better if they offer the wet tissues dispenser that I see at some outlets, so that we can wipe our hands and equipment. I find there are too little bottles of sanitizer.
The washroom is clean, reasonably spacious and equipped with necessities (shower gel and hair dryer). The female washroom has two toilet cubicles and three shower cubicles. I'd recommend having more hangers installed in shower cubicles for our clothing.
Plenty of shelves and lockers are available, but the area is a little congested as they added one more shelf (understand it's necessary with more members visiting the gym). That area is too small to fit benches sadly.
Last but not the least, I had a good experience going through the PT trial with Kemar! Never expected to perspire so much in one hour, he really pushed me to my limits and taught me the correct form.
Variety of equipment: ⭐⭐⭐⭐⭐
Staff: ⭐⭐⭐⭐⭐
Cleanliness: ⭐⭐⭐⭐
Facilities: ⭐⭐⭐⭐
Vibes: ⭐⭐⭐⭐⭐
Accessibility: ⭐⭐⭐⭐⭐",a year ago,November 2024,ChZDSUhNMG9nS0VJQ0FnSUM3N0ltTVdBEAE
Anytime Fitness Jurong Summit,Ang Chun Xiang,5,Clean place with good amenities! Recommend to all to try out at least once <3,2 months ago,September 2025,Ci9DQUlRQUNvZENodHljRjlvT21veFZYTkpRMDF2T1dGMVoyeHljVmsyY0ROT05uYxAB
Anytime Fitness Jurong Summit,Sean Ong,5,"New to AF and worth the money paid. Equipments are high quality and well maintained, staff manning the gym are friendly and reachable, shower/changing/wash room are clean and hygienic, overall vibe is awesome! Please add more shoulder machines!",a year ago,November 2024,ChZDSUhNMG9nS0VJQ0FnSUQxamRXTmZREAE
Anytime Fitness Jurong Summit,Kenny 95,3,"Nice place to gym with, spacious and good environment....

But there is some space for improvement on hygiene (lack  of sanitiser and changing of new wiping cloth). Some wiping cloth have a stinky smell.

Lastly, I hope that the gym will add in some machines that exist in other AF branches.",a year ago,November 2024,ChZDSUhNMG9nS0VJQ0FnSURMbTUzcmJREAE
